"Provincia";"Estadillo";"Cla";"Subclase";"CoorX";"Coory";"Tipo";"Vuelo1";"Pasada1";"Foto1";"Vuelo2";"Pasada2";"Foto2";"Ano";"INE";"Nivel1";"Nivel2";"Nivel3";"FccTot";"FccArb";"DisEsp";"ComEsp";"Rocosid";"Textura";"MatOrg";"PhSuelo";"FechaPh";"HoraPh";"TipSuelo1";"TipSuelo2";"TipSuelo3";"MErosiva";"ModComb";"EspCMue";"PresReg";"EfecReg";"CortaReg";"MejVue1";"MejVue2";"MejSue1";"MejSue2";"Orienta1";"Orienta2";"MaxPend1";"MaxPend2";"Localiza";"Acceso";"Levanta";"Obser";"Equipo";"JefeEq";"FechaIni";"HoraIni";"FechaFin";"HoraFin";"Tiempo";"Resid";"RumboF1";"RumboF2";"DistFoto";"CarFoto1";"NumFoto1";"ConFoto1";"CarFoto2";"NumFoto2";"ConFoto2";"Estado";"Tecnico"
"18";"0032";"A";"4";545000.00;4210000.00;"0";"2002";;"3-3 ";"1981";"4";"9039";"2007";;"1";"1";"2";75;20;"1";"1";"3";"2";"2";"4";;;"1";"1";"1";"1";"5";"2";;;"0";"0";;"5";;21;;2.00;;"2";"2";"1";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA ANULADA EN EL IFN2.
A CAUSA DE LOS AFLORAMIENTOS ROCOSOS LOS CRECIMIENTOS DE LOS PINOS SON MUY DESIGUALES.
PARCELA LOCALIZADA CON ORTOFOTO Y GPS.
[MATORRAL] HAY ESPARTO.
LAS TERRAZAS SON ANTIGUAS Y ESTAN BASTANTE EROSIONADAS.";"98";" 99";12/6/2007 00:00:00;30/12/1899 14:14:13;12/6/2007 00:00:00;30/12/1899 15:29:23;;"164";"234";"279";"10";"0";52;52;"0";53;53;"T";" 9"
"18";"0033";"A";"1";548991.00;4209956.00;"0";"1981";"4";"9038";"2002";;"3-3 ";"2007";;"1";"1";"1";80;70;"1";"2";"4";"3";"2";"5";;;"1";"1";"1";"1";"5";"2";;;"4";"4";;"0";;288;;15.00;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 003-025] ENTRA POR PENDIENTE.
[PIESMAY 005-025] HT COMPROBADA.
[PIESMAY 007-025] HT COMPROBADA.
[PIESMAY 010-045] ENTRA POR PENDIENTE MUY JUSTO.
[PIESMAY 012-045] ENTRA POR PENDIENTE.
[PIESMAY 014-025] HT COMPROBADA.";"98";" 99";19/7/2007 00:00:00;30/12/1899 13:09:06;19/7/2007 00:00:00;30/12/1899 14:40:17;;"164";"358";"142";"10";"0";135;135;"0";136;136;"T";
"18";"0034";"A";"1";549942.00;4209976.00;"0";"1981";"4";"9037";"2002";;"3-4 ";"2007";;"1";"1";"2";80;80;"1";"1";"3";"3";"3";"5";;;"1";"1";"1";"1";"6";"2";;;"0";"2";"4";"0";;239;;5.25;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
LA PARCELA CAE ENTRE 2 MASAS,UNA CLARAMENTE REPOBLADA POSIBLEMENTE EN ANTIGUO TERRENO AGRICOLA SITUADA AL NORTE Y OTRA NATURAL IRREGULAR SITUADA AL SUR DE LA PARCELA,OCUPANDO CADA UNA EL 50% DE LA PARCELA.
COMO REFERENCIA MOJON A 291G Y 8.5M.
[PIESMAY A 32G Y 6.4M CON DM 122,126 NO ENTRA POR POCO.
[PIESMAY 008 ENTRA POR PENDIENTE.
[SELVICULTURA] SI HUBIERAN TRABAJOS DE SUELO ESTOS YA HAN DESAPARECIDO.";"98";" 99";12/6/2007 00:00:00;30/12/1899 10:56:56;12/6/2007 00:00:00;30/12/1899 12:10:52;;"164";"226";"23";"10";"0";50;50;"0";51;51;"T";" 9"
"18";"0035";"A";"1";545987.00;4208953.00;"0";"1981";"4";"9039";"2002";;"3-3 ";"2007";;"1";"1";"1";95;70;"1";"1";"3";"2";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"0";"4";;"5";;298;;2.50;;"2";"1";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 005-025] RUMBO COMPROBADO.
[PIESMAY 006-025]RUMBO COMPROBADO.
[PIESMAY 007-025] HT COMPROBADA.
[PIESMAY A 190G Y 17.8M CON DM 407,427 NO ENTRA.
PIE A 326G Y 15.0M CONDM 403,439 NO ENTRA.
[PIESMAY 014-]";"98";" 99";13/7/2007 00:00:00;30/12/1899 13:31:53;13/7/2007 00:00:00;30/12/1899 14:50:27;;"164";"252";"134";"13";"0";121;121;"0";122;122;"T";
"18";"0037";"A";"3C";551009.00;4208959.00;"0";"1981";"4";"9037";"2002";;"3-4 ";"2007";;"1";"1";"1";80;40;"1";"2";;;;;;;;;;;;;;;;;;;;3;188;17.00;5.50;"2";"2";"3";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELALOCALIZADA CON FOTOSIFN2.
[PIESMAY 999-025] NO ENTRA PORPENDIENTE TIENE MUERDAGO,DISTANCIA COMPROBADA.
[PIES MAYORES] 1 ENTRA POR PENDIENTE.
[PIESMAY 002-025] ENTRA POR PENDIENTE.
REGENERACION:
045 2 3 2.237 2 3 2.
MATORRAL:
0129 5 1,0124 5 2,8103 5 5,0155 5 5,0114 5 5.";"98";" 99";4/7/2007 00:00:00;30/12/1899 09:17:10;4/7/2007 00:00:00;30/12/1899 09:53:53;;"164";;;;;;;;;;"T";
"18";"0037";"A";"3E";551005.00;4209008.00;"0";"2002";;"3-4 ";"1981";"4";"9037";"2007";;"1";"1";"1";90;80;"1";"2";"4";"2";"2";"5";;;"1";"1";"1";"1";"6";"5";;;"4";"0";;"0";;221;;13.50;;"2";"2";"3";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELALOCALIADA CON ORTOFOTO Y GPS.
ELPINO PINASTER NO ES REPRESENTATIVO DE LA TESELA PERO SIDE LA PARCELA.
[PIESMAY DM 412,428 A 191G Y 20.7M NO ENTRA.
[PIESMAY 012-025] ENTRA POR PENDIENTE.
[PIESMAY 014-025] ENTRA POR PENDIENTE.
[PIESMAY A 246G Y 18.8M NO ENTRA POR POCO.
[PIESMAY A 306G Y 15.32M DISTANCIA LATERAL NO ENTRA.
[CALICATA A 265G.
PARCELA DESPLAZADA 10M A 0G.
";"98";" 99";4/7/2007 00:00:00;30/12/1899 10:20:24;4/7/2007 00:00:00;30/12/1899 12:20:04;;"164";"38";"322";"8";"0";98;98;"0";99;99;"T";" 9"
"18";"0038";"A";"4C";552000.00;4209000.00;"0";"2002";;"3-4 ";"1981";"4";"9037";"2007";;"1";"1";"1";70;30;"1";"2";"4";"2";"2";"4";;;"1";"1";"1";"1";"6";"2";;;"0";"4";;"0";;33;;4.00;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
NO SE LOCALIZA EL REJON AL NO ENTRAR PIES MAYORES EN EL IFN2 Y FALTA DE REFEREKNCIAS.
[PIESMAY A 387G Y 10.7M CON DM 141,155 NOENTRA.
[SELVICULTURA] ANTIGUAMENTE HABIAN UNAS TERRAZAS PERO ESTAS HAN DESAPARECIDO.";"98";" 99";2/7/2007 00:00:00;30/12/1899 10:58:04;2/7/2007 00:00:00;30/12/1899 11:57:25;;"164";"330";"221";"10";"0";90;90;"0";91;91;"T";
"18";"0039";"A";"4";553000.00;4209000.00;"0";"2002";;"3-4 ";"1981";"4";"9036";"2007";;"1";"1";"1";70;50;"1";"2";"3";"2";"2";"5";;;"1";"1";"1";"1";"5";"2";;;"0";"4";"3";"0";;191;;3.75;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON ORTOFOTO Y GPS.
[PIESMAY 002-045] MEDIDO A 1.2M.
[PIES MAYORES] A 152G Y 22.1M CON DM 415,425 NO ENTRA.
NO SE LOCALIZA EL REJON AL NO ENTRAR PIES MAYORES EN EL IFN2.";"98";" 99";5/7/2007 00:00:00;30/12/1899 14:51:26;5/7/2007 00:00:00;30/12/1899 15:30:14;;"164";"143";"381";"10";"0";102;102;"0";103;103;"T";" 9"
"18";"0041";"A";"1";544992.00;4207918.00;"0";"1981";"4";"9039";"2002";;"3-3 ";"2007";;"1";"1";"1";85;50;"1";"1";"2";"1";"3";"5";;;"1";"2";"1";"1";"6";"2";;;"4";"0";;"0";;63;;1.50;;"2";"1";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[REGENERACI”N] NO HAY EN 5M.";"98";" 99";21/8/2007 00:00:00;30/12/1899 12:21:43;21/8/2007 00:00:00;30/12/1899 13:39:06;;"164";"246";"182";"10";"0";33;33;"0";34;34;"T";
"18";"0042";"A";"1";547009.00;4207965.00;"0";"1981";"4";"9039";"2002";;"3-3 ";"2007";;"1";"1";"1";90;60;"1";"1";"2";"1";"2";"5";;;"1";"2";"1";"1";"6";"3";;;"4";"0";;"0";;231;;2.00;;"3";"3";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIES MAYORES] PIE A 390G Y DM 115,129 Y 5.8M NO ENTRA.
[SUELO] REACCIONA EL SUELO PERO NO LA ROCA.
PIE 8 MEDIDO A 1.5M.";"98";" 99";9/8/2007 00:00:00;30/12/1899 11:44:11;9/8/2007 00:00:00;30/12/1899 13:09:15;;"164";"270";"60";"7";"0";21;21;"0";22;22;"T";
"18";"0043";"A";"1";547972.00;4207948.00;"0";"1981";"4";"9038";"2002";;"3-3 ";"2007";;"1";"1";"1";85;65;"1";"1";"3";"3";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"4";"2";"4";"0";;262;;6.75;;"2";"3";"2";"[CLAESP. RESTO DE ESPECIES=10%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 003-025] ENTRA JUSTO.
[PIESMAY 006-025] ENTRA POR PENDIENTE.
[LOCALIZACI”N ACCESO LEVANTAMIENTO} ACCESO COMPLICADO POR EL MAL ESTADO DE LAS PISTAS.";"98";" 99";8/8/2007 00:00:00;30/12/1899 11:42:04;8/8/2007 00:00:00;30/12/1899 13:07:43;;"164";"350";"42";"10";"0";19;19;"0";20;20;"T";
"18";"0044";"A";"1";553003.00;4207978.00;"0";"1981";"4";"9036";"2002";;"3-4 ";"2007";;"1";"1";"1";95;60;"1";"1";"2";"2";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"0";"0";;"0";;143;;1.25;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[SELVICULTURA] EN LOS ALREDEDORES DE LA PARCELA HAY ANTIGUAS TERRAZAS.";"98";" 99";5/7/2007 00:00:00;30/12/1899 10:00:42;5/7/2007 00:00:00;30/12/1899 11:36:59;;"164";"344";"133";"10";"0";100;100;"0";101;101;"T";" 9"
"18";"0045";"A";"1";554026.00;4207969.00;"0";"1981";"4";"9036";"2002";;"3-4 ";"2007";;"1";"1";"1";80;60;"1";"2";"3";"2";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"0";"0";;"0";;343;;5.50;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=10%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 003-024] DM COMPROBADO.";"98";" 99";9/7/2007 00:00:00;30/12/1899 14:29:00;9/7/2007 00:00:00;30/12/1899 15:23:33;;"164";"8";"252";"10";"0";108;108;"0";109;109;"T";" 9"
"18";"0046";"A";"1";556005.00;4207980.00;"0";"1981";"4";"9035";"2002";;"3-4 ";"2007";;"1";"1";"1";75;65;"1";"1";"3";"2";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"4";"4";;"0";;256;;4.25;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=10%]
PARCELA LOCALIZADA CON FOTOS IFN2.
TANTO EN LA PARCELA COMO ALREDEDORES SOLO SE APRECIA UN PINO LARICIO.
[PIESMAY 010-024] FORMA COMPROBADA,MEDIDO A 1.1M,ESPECIE COMPROBADA.";"98";" 99";10/7/2007 00:00:00;30/12/1899 09:51:02;10/7/2007 00:00:00;30/12/1899 11:20:47;;"164";"151";"370";"10";"0";109;109;"0";110;110;"T";" 9"
"18";"0047";"A";"1";556988.00;4207984.00;"0";"1981";"4";"9034";"2002";;"4-3 ";"2007";;"1";"1";"1";90;65;"1";"2";"3";"2";"2";"5";;;"1";"1";"1";"1";"6";"4";;;"4";"4";;"0";;103;;6.00;;"2";"1";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIES MAYORES] A 262G Y 14.0M CON DM 212,225 NO ENTRA.
PIE A 377G Y 15.4M CON DM 222,245 NO ENTRA.";"98";" 99";10/7/2007 00:00:00;30/12/1899 13:39:49;10/7/2007 00:00:00;30/12/1899 15:03:20;;"164";"103";"239";"10";"0";111;111;"0";112;112;"T";" 9"
"18";"0048";"A";"1";558021.00;4207994.00;"0";"1981";"4";"9034";"2002";;"4-3 ";"2007";;"1";"1";"1";90;75;"1";"1";"4";"2";"2";"5";;;"1";"1";"1";"1";"6";"2";;;"4";"0";;"0";;262;;3.50;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=10%]
PARCELA LOCALIZADA CON FOTOS IFN2.
PIE DM 122,125 A 7.4M Y 388G NO ENTRA.
NO SE REALIZAN FOTOGRAFIAS POR FALLO EN LA CAMARA.
[PIESMAY 011-024] HT COMPROBADA.
FECHA IFN2: 13-10-1995
FECHA IFN3.27-07-2007";"98";" 99";16/8/2007 00:00:00;30/12/1899 17:27:23;16/8/2007 00:00:00;30/12/1899 17:45:35;;"164";;;;;;;;;;"T";
"18";"0049";"A";"1";559007.00;4207995.00;"0";"1981";"4";"9034";"2002";;"4-3 ";"2007";;"1";"1";"1";90;65;"1";"2";"3";"2";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"4";"0";;"0";;270;;4.25;;"3";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
NO SE REALIZAN FOTOS POR FALLO EN LA CAMARA.
HAY ABUNDANTES RESTOS DE CORTAS EN EL SUELUO.
FECHA IFN2: 13-10-1995
FECHA IFN3.30-07-2007";"98";" 99";6/8/2007 00:00:00;30/12/1899 18:45:46;6/8/2007 00:00:00;30/12/1899 18:59:31;;"164";;;;;;;;;;"T";
"18";"0053";"A";"1";547000.00;4207000.00;"0";"1981";"4";"9039";"2002";;"3-3 ";"2007";;"1";"1";"1";90;45;"1";"1";"3";"1";"2";"4";;;"1";"1";"1";"1";"5";"2";;;"0";"4";;"0";;12;;3.50;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
SIN AJUSTES EN GPS.
EN LA PARCELA PASTA GANADO.
EN LOS ALREDEDORES HAY ENCINA.
FECHA IFN2: 15-09-1995
FECHA IFN3.22-05-2007";"98";" 99";22/5/2007 00:00:00;30/12/1899 13:44:00;22/5/2007 00:00:00;30/12/1899 15:15:41;;"164";"93";"161";"10";"0";8;8;"0";9;9;"T";" 9"
"18";"0054";"A";"1";548977.00;4206946.00;"0";"1981";"4";"9038";"2002";;"3-3 ";"2007";;"1";"1";"1";90;50;"1";"2";"4";"3";"2";"5";;;"1";"1";"1";"1";"6";"2";;;"4";"0";;"0";;55;;2.50;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
FECHA IFN2: DESCONOCIDA
FECHA IFN3.26-07-2007";"98";" 99";6/8/2007 00:00:00;30/12/1899 18:28:30;6/8/2007 00:00:00;30/12/1899 18:43:19;;"164";"57";"60";"9";"0";149;149;"0";150;150;"T";
"18";"0055";"A";"1";554048.00;4206969.00;"0";"1981";"4";"9036";"2002";;"3-4 ";"2007";;"1";"1";"1";80;70;"1";"2";"3";"2";"2";"5";;;"1";"1";"1";"1";"6";"2";;;"0";"0";;"0";;69;;6.00;;"2";"3";"2";"[CLAESP. RESTO DE ESPECIES=30%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 999-025] NO ENTRA NI POR DISTANCIA NI PENDIENTE.
[PIESMAY 004-024] MEDIDO A 1.1M.
[PIESMAY 010-025] ENTRA POR PENDIENTE.
[PIESMAY A 300G Y 14.1M PINO LARICIO CON DM 215,228 NO ENTRA POR MUY POCO.
";"98";" 99";6/7/2007 00:00:00;30/12/1899 11:15:02;6/7/2007 00:00:00;30/12/1899 12:30:44;;"164";"190";"392";"10";"0";104;104;"0";105;105;"T";" 9"
"18";"0056";"A";"1";555046.00;4206969.00;"0";"1981";"4";"9035";"2002";;"3-4 ";"2007";;"1";"1";"1";80;60;"1";"1";"3";"2";"2";"4";;;"1";"1";"1";"1";"6";"2";;;"4";"0";;"0";;279;;8.00;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 001-025] HT COMPROBADA.
[PIESMAY A 259G Y 6.4M CON DM 114,122 NO ENTRA.
PIE A 6.6M Y 284G CON DM 118,122 NO ENTRA.


";"98";" 99";9/7/2007 00:00:00;30/12/1899 09:22:03;9/7/2007 00:00:00;30/12/1899 11:06:14;;"164";"29";"243";"10";"0";106;106;"0";107;107;"T";" 9"
"18";"0058";"A";"1";540994.00;4206004.00;"0";"1985";"j";"0015";"2002";;"2-2 ";"2007";;"1";"1";"1";90;50;"1";"2";"3";"3";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"0";"0";;"0";;69;;4.25;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 009-045] ENTRA POR PENDIENTE.
[PIESMAY 014-045] MEDIDO A 1.2M.";"98";" 99";3/8/2007 00:00:00;30/12/1899 13:29:22;3/8/2007 00:00:00;30/12/1899 14:15:55;;"164";"238";"33";"10";"0";11;11;"0";12;12;"T";
"18";"0059";"A";"4";0.00;0.00;"1";"2002";;"2-1 ";"1985";"j";"0011";"2007";;"0";"0";"0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"ESTA PARCELA ES INACCESIBLE POR ENCONTRARSE DENTRO DE LOS LIMITES DE LA FINCA LA LOSA A LA CUAL NO TENEMOS AUTORIZACION PARA ENTRAR.
LAS COORDENADAS SON LAS DEL EJE Y COMO DESCONOZCO LA ALTITUD PONGO 0000.";"98";" 99";30/7/2007 00:00:00;30/12/1899 09:28:56;30/7/2007 00:00:00;30/12/1899 09:35:35;;"164";;;;;;;;;;"T";
"18";"0060";"A";"1";535029.00;4205002.00;"0";"1985";"j";"0012";"2002";;"2-2 ";"2007";;"1";"1";"1";90;75;"1";"2";"2";"2";"2";"4";;;"1";"1";"1";"1";"6";"3";;;"4";"4";;"0";;149;;4.50;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 002-045] HT COMPROBADA.
[PIESMAY 003-045] HT COMPROBADA,MEDIDO A 1M.
[PIESMAY 014-045] HT COMPROBADA.
[PIESMAY 7 MEDIDO A 1M.
PIE 9 MEDIDO A 1.1M.
FECHA IFN2: 4-10-1995
FECHA IFN3.18-06-2007
";"98";" 99";18/6/2007 00:00:00;30/12/1899 23:01:45;18/6/2007 00:00:00;30/12/1899 23:34:54;;"164";"96";"342";"10";"0";66;66;"0";67;67;"T";" 9"
"18";"0061";"A";"1";536003.00;4204996.00;"0";"1985";"j";"0013";"2002";;"2-2 ";"2007";;"1";"1";"1";90;50;"1";"2";"4";"2";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"4";"2";"4";"0";;257;;5.50;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
EN LOS ALREDEDORES HAY PINO LARICIO.
PIE 6 MEDIDO A 1.2M.
NO SE REALIZAN FOTOS POR FALLO EN LA CAMARA.
FECHA IFN2: DESCONOCIDA
FECHA IFN3.31-07-2007";"98";" 99";16/8/2007 00:00:00;30/12/1899 17:46:58;16/8/2007 00:00:00;30/12/1899 18:03:45;;"164";;;;;;;;;;"T";
"18";"0064";"A";"4";539000.00;4205000.00;"0";"2002";;"2-2 ";"1985";"j";"0014";"2007";;"1";"1";"1";90;50;"1";"2";"3";"3";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"0";"0";;"0";;128;;5.25;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON ORTOFOTO Y GPS.
NO SE LOCALIZA EL REJON POR HOMOGENEIDAD EN LA MASA.
[PIESMAY 001-237] DM COMPROBADO.";"98";" 99";3/8/2007 00:00:00;30/12/1899 09:40:41;3/8/2007 00:00:00;30/12/1899 10:58:29;;"164";"214";"47";"10";"0";9;9;"0";10;10;"T";
"18";"0065";"A";"1";540006.00;4205009.00;"0";"1985";"j";"0014";"2002";;"2-2 ";"2007";;"1";"1";"1";80;65;"1";"2";"4";"2";"2";"4";;;"1";"1";"1";"1";"6";"3";;;"4";"4";;"0";;91;;4.50;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 001-045] HT COMPROBADA.
[PIESMAY A 155G Y 9.0M CON DM 128,120 NO ENTRA.
[PIESMAY 002-045] HT COMPROBADA.
[PIESMAY 004-045] HT COMPROBADA.
[PIESMAY 005-045] MEDIDO A 1M.
[PIESMAY A 15.3M DISTANCIA LATERAL Y 335G CON DM 244,244 NO ENTRA POR MUY POCO.
[SUELO] CALICATA A 60G.";"98";" 99";18/6/2007 00:00:00;30/12/1899 10:17:46;18/6/2007 00:00:00;30/12/1899 11:36:28;;"164";"378";"390";"10";"0";64;64;"0";65;65;"T";" 9"
"18";"0067";"A";"1";541963.00;4205005.00;"0";"1985";"j";"0015";"2002";;"2-2 ";"2007";;"1";"1";"1";85;60;"1";"2";"2";"3";"2";"5";;;"1";"1";"1";"1";"6";"2";;;"4";"2";"4";"0";;283;;5.25;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=10%]
PARCELA LOCALIZADA CON FOTOS IFN2.
[PIESMAY 003-025] MEDIDO A 0.9M.
[PIESMAY 005-237] MEDIDO A 1.1M.ENTRA POR PENDIENTE Y DM COMPROBADA.
PIE 6 MEDIDO A 0.6M ";"98";" 99";6/8/2007 00:00:00;30/12/1899 09:17:39;6/8/2007 00:00:00;30/12/1899 10:26:58;;"164";"31";"150";"10";"0";13;13;"0";14;14;"T";
"18";"0071";"A";"4";535956.00;4203992.00;"0";"2002";;"2-2 ";"1985";"j";"0013";"2007";;"1";"1";"1";80;45;"1";"2";"2";"3";"2";"5";;;"1";"1";"1";"1";"5";"1";;;"0";"3";"4";"0";;165;;2.00;;"2";"2";"3";"PARCELA A4 TRAS NO ENCONTRAR EL REJON
FRACCIONES Y OCUPACIONES COMPROBADAS.
PIE 2 IFN3 MEDIDO A 1.20M Y ÿ COMPROBADOS.
A 181 G. Y 12.4M NO 237 POR ÿ 22.3 COMPROBADO.
PIE 9 IFN3 DIS LATERAL 9.97
PIE 10 IFN3 MEDIDO A 1.4M
PRECISION DEL GPS DE 4.3";"98";" 99";24/7/2007 00:00:00;30/12/1899 09:23:50;24/7/2007 00:00:00;30/12/1899 10:51:00;;"164";"155";"355";"10";"0";129;129;"0";130;130;"T";
"18";"0072";"A";"4";539000.00;4204000.00;"0";"2002";;"2-2 ";"1985";"j";"0014";"2007";;"1";"1";"1";85;50;"1";"2";"3";"3";"2";"5";;;"1";"1";"1";"1";"6";"3";;;"0";"0";;"0";;18;;8.75;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=0%]
PARCELA PICHADA CON ORTOFOTO Y GPS.
NO SE LOCALIZA EL REJON AL NO ENTRAR PIES MAYORES EN EL IFN2 Y FALTA DE REFERENCIAS.
PIE A 53G Y 12.0M CON DM 216,219 NO ENTRA.
PIEA 58G Y 11.8MMEDIDO DEBAJO 1.3M NO ENTRA,A 1.3 M ESTA DEFORME.
PIE 1 MEDIDO A 1.2M.
PIE 6 MEDIDOA 1M.
EN LOS ALREDEDORES HAYPINO LARICIO. 
FECHA IFN2: 25-10-1995
FECHA IFN3.2-08-2007";"98";" 99";6/8/2007 00:00:00;30/12/1899 17:11:25;6/8/2007 00:00:00;30/12/1899 17:31:54;;"164";"52";"268";"10";"0";7;7;"0";8;8;"T";
"18";"0073";"A";"4";0.00;0.00;"1";"2002";;"2-1 ";"1985";"j";"0010";"2007";;"0";"0";"0";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"[LOCALIZACI”N ACCESO LEVANTAMIENTO]
LA PARCELA ESTA EN LA FINCA DE LA LOSA Y EL DUE—O NO DA AUTORIZACION A PASAR.";"98";" 99";6/8/2007 00:00:00;30/12/1899 19:36:46;6/8/2007 00:00:00;30/12/1899 19:38:45;;"460";;;;;;;;;;"T";
"18";"0075";"A";"1";539992.00;4202991.00;"0";"1985";"j";"0014";"2002";;"2-2 ";"2007";;"1";"1";"1";90;75;"1";"1";"2";"2";"3";"5";;;"1";"1";"1";"1";"6";"4";;;"4";"4";;"0";;218;;5.00;;"2";"2";"2";"[CLAESP. RESTO DE ESPECIES=10%]
PARCELA LOCALIZADA CON FOTOS IFN2.
PIE 32 ENTRA POR PENDIENTE.
[PIESMAY 010-025] HT COMPROBADA.
[PIESMAY 020-025] HT COMPROBADA.
[PIESMAY 028-025] HT COMPROBADA.
[PIESMAY 031-025] HT COMPROBADA.
[PIESMAY 032-025] ENTRA POR PENDIENTE.
FECHA IFN2: 25-10-1995
FECHA IFN3. 02-08-2007";"98";" 99";6/8/2007 00:00:00;30/12/1899 17:33:31;6/8/2007 00:00:00;30/12/1899 18:01:15;;"164";"21";"273";"10";"0";5;5;"0";6;6;"T";
"18";"0077";"A";"3C";530032.00;4201946.00;"0";"1985";"j";"0009";"2002";;"2-1 ";"2007";;"1";"1";"1";100;50;"1";"1";;;;;;;;;;;;;;;;;;;;268;;7.25;;"2";"2";"3";"[IDENTIFICACI”N Y CLASIFICACI”N]PARCELA LOCALIZADA CON FOTO AEREA Y PIES DEL IFN2.LA MITAD DE LA PARCELA ES DE UNA TESELA Y LA OTRA  MITAD DE OTRA TESELA.
[PIESMAY 006-025]MEDIDO A 1.5M
[PIESMAY 008-025]MEDIDO CON CINTA.
[PIESMAY 011-025]COMPR.ÿ
[PIESMAY 020-025]ENTRA POR PENDIENTE.
[PIESMAY 022-025]ENTRA POR PENDIENTE Y COMPR.ÿ
[PIESMAY 024-025]MEDIDO A 1.1
[PIESMAY 028-025]ENTRA POR PENDIENTE
[PIESMAY 036-025]COMPR.ÿ
[PIESMAY 047-025]COMPR.ÿ
[PIES MAYORES]LAS ALTURAS SON COMPLICADAS DE TOMAR YA QUE LA MASA ESTA MUY ESPESA Y LAS COPAS NO SE VISUALIZAN BIEN
HAY REGENERACION DE ENEBRO ABUNDANTE.
HAY J.SABINA,THYMUS SP.WB.HISPANICA Y PAPILONACEAS ALTAS Y BAJAS.
";"98";" 99";18/7/2007 00:00:00;30/12/1899 21:04:58;18/7/2007 00:00:00;30/12/1899 22:57:55;;"460";;;;;;;;;;"T";
